"collection"	"year"	"title"	"author"	"journal"	"doi"
"NCEAS"	"2007"	"Shifting plant phenology in response to global change"	"Cleland, Elsa ; Chuine, Isabelle ; Menzel, Annette ; Mooney, Harold ; Schwartz, Mark"	"Trends in Ecology and Evolution"	"10.1016/j.tree.2007.04.003"
"NCEAS"	"2004"	"Simulating vernal pool hydrologic regimes for two locations in California, USA"	"Pyke, Chris"	"Ecological Modelling"	"10.1016/j.ecolmodel.2003.08.014"
"NCEAS"	"2008"	"Spatial and temporal patterns of invertebrate recruitment along the west coast of the United States"	"Broitman, Bernardo ; Blanchette, Carol ; Menge, Bruce ; Lubchenco, Jane ; Krenz, C. ; Foley, Melissa ; Raimondi, Peter ; Lohse, David ; Gaines, Steven"	"Ecological Monographs"	"10.1890/06-1805.1"
"NCEAS"	"2008"	"Spatial environmental correlates of intertidal recruitment: A test using barnacles in northern Chile"	"Lagos, Nelson ; Castilla, Juan Carlos ; Broitman, Bernardo"	"Ecological Monographs"	"10.1890/07-0041.1"
"NCEAS"	"2008"	"The ecological dynamics of clade diversification and community assembly"	"McPeek, Mark"	"American Naturalist"	"10.1086/593137"
"NCEAS"	"2007"	"The invasive bivalves Dreissena polymorpha and Limnoperna fortunei: Parallels, contrasts, potential spread and invasion impacts"	"Karatayev, Alexander ; Boltovskoy, Demetrio ; Padilla, Dianna ; Burlakova, Lyubov"	"Journal of Shellfish Research"	"10.2983/0730-8000(2007)26[205:TIBDPA]2.0.CO;2"
"NCEAS"	"2008"	"Vegetation's role in coastal protection - Response"	"Barbier, Edward ; Koch, Evamaria ; Silliman, Brian ; Hacker, Sally ; Wolanski, Eric ; Primavera, Jurgenne ; Granek, Elise ; Polansky, Stephen ; Aswani, Shankar ; Cramer, Lori ; Stoms, David ; Kennedy, Christopher ; Bael, David ; Kappel, Carrie ; Perillo, Gerardo ; Reed, Denise"	"Science"	"10.1126/science.320.5873.176b"
"NCEAS"	"2009"	"Non-linearity in ecosystem services: Temporal and spatial variability in coastal protection"	"Koch, Evamaria ; Barbier, Edward ; Silliman, Brian ; Reed, Denise ; Perillo, Gerardo ; Hacker, Sally ; Granek, Elise ; Primavera, Jurgenne ; Muthiga, Nyawira ; Polasky, Stephen ; Halpern, Benjamin ; Kennedy, Christopher ; Kappel, Carrie ; Wolanski, Eric"	"Frontiers in Ecology and the Environment"	"10.1890/080126"
"NCEAS"	"2005"	"Species abundance and the distribution of specialization in host-parasite interaction networks"	"Vazquez, Diego ; Poulin, Robert ; Krasnov, Boris ; Shenbrot, George"	"Journal of Animal Ecology"	"10.1111/j.1365-2656.2005.00992.x"
"NCEAS"	"2007"	"Species richness, hotspots, and the scale dependence of range maps in ecology and conservation"	"Hurlbert, Allen ; Jetz, Walter"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.0704469104"
"NCEAS"	"2000"	"Spectral representation of neutral landscapes"	"Keitt, Timothy"	"Landscape Ecology"	"10.1023/A:1008193015770"
"NCEAS"	"2001"	"State-dependent mate-assessment and mate-selection behavior in female threespine sticklebacks (Gasterosteus aculeatus, Gasterosteiformes : Gasterosteidae)"	"Luttbeg, Barney ; Towner, Mary ; Wandesforde-Smith, Alix ; Mangel, Marc ; Foster, Susan"	"Ethology"	"10.1046/j.1439-0310.2001.00694.x"
"NCEAS"	"2005"	"State-space likelihoods for nonlinear fisheries time-series"	"de Valpine, Perry ; Hilborn, Ray"	"Canadian Journal of Fisheries and Aquatic Sciences"	"10.1139/f05-116"
"NCEAS"	"2008"	"Testing for evolutionary trade-offs in a phylogenetic context: ecological diversification and evolution of locomotor performance in emydid turtles"	"Stephens, Patrick ; Wiens, John"	"Journal of Evolutionary Biology"	"10.1111/j.1420-9101.2007.01467.x"
"NCEAS"	"2005"	"The consistency of extinction risk classification protocols"	"Regan, Tracey ; Burgman, Mark ; McCarthy, Michael"	"Conservation Biology"	"10.1111/j.1523-1739.2005.00235.x"
"NCEAS"	"2001"	"The ecology of urban landscapes: modeling housing starts as a density-dependent colonization process"	"Fagan, William ; Meir, Eli ; Carroll, S."	"Landscape Ecology"	"10.1023/A:1008174302213"
"NCEAS"	"2003"	"A 14- to 24-year longitudinal study of a comprehensive sexual health model treatment program for adolescent sex offenders: Predictors of successful completion and subsequent criminal recidivism"	"Seabloom, William ; Seabloom, Mary ; Seabloom, Eric ; Barron, Robert ; Hendrickson, Sharon"	"International Journal of Offender Therapy and Comparative Criminology"	"10.1177/0306624X03253849"
"NCEAS"	"2008"	"Biogeographical patterns of rocky intertidal communities along the Pacific coast of North America"	"Blanchette, Carol ; Miner, C. Melissa ; Raimondi, Peter ; Lohse, David ; Heady, Kristen ; Broitman, Bernardo"	"Journal of Biogeography"	"10.1111/j.1365-2699.2008.01913.x"
"NCEAS"	"2000"	"Biological effects of shellfish harvesting on oyster reefs: resolving a fishery conflict by ecological experimentation"	"Lenihan, Hunter ; Micheli, Fiorenza"	"Fishery Bulletin"	NA
"NCEAS"	"2004"	"Classroom volunteers inspire young ecologists"	"Sikich, Sarah"	"Nature"	"10.1038/431125c"
"NCEAS"	"2007"	"Will buying tropical forest carbon benefit the poor? Evidence from Costa Rica"	"Pfaff, Alexander ; Kerr, Suzi ; Lipper, Leslie ; Cavatassi, Romina ; Davis, Benjamin ; Hendy, Joanna ; Sanchez-Azofeifa, G."	"Land Use Policy"	"10.1016/j.landusepol.2006.01.003"
"NCEAS"	"2004"	"Deforestation pressure and biological reserve planning: A conceptual approach and an illustrative application for Costa Rica"	"Pfaff, Alexander ; Sanchez-Azofeifa, G."	"Resource and Energy Economics"	"10.1016/j.reseneeco.2003.11.009"
"NCEAS"	"2003"	"Integrity and isolation of Costa RicaÂs national parks and biological reserves: Examining the dynamics of land-cover change"	"Sanchez-Azofeifa, G. ; Daily, Gretchen ; Pfaff, Alexander ; Busch, Christopher"	"Biological Conservation"	"10.1016/S0006-3207(02)00145-3"
"NCEAS"	"2007"	"A global review of the distribution, taxonomy, and impacts of introduced seaweeds"	"Williams, Susan ; Smith, Jennifer"	"Annual Review of Ecology Evolution and Systematics"	"10.1146/annurev.ecolsys.38.091206.095543"
"NCEAS"	"2007"	"Biodiversity loss in the ocean: How bad is it? Response"	"Worm, Boris ; Barbier, Edward ; Beaumont, Nicola ; Duffy, J. Emmett ; Folke, Carl ; Halpern, Benjamin ; Jackson, Jeremy ; Lotze, Heike ; Micheli, Fiorenza ; Palumbi, Stephen ; Sala, Enric ; Selkoe, Kimberly ; Stachowicz, John ; Watson, Reg"	"Science"	"10.1126/science.316.5829.1281b"
"NCEAS"	"2008"	"Climate-mediated mechanical changes to post-disturbance coral assemblages"	"Madin, Joshua ; O'Donnell, Michael ; Connolly, Sean"	"Biology Letters"	NA
"NCEAS"	"2006"	"Conservation science: A 20-year report card"	"Lawler, Joshua ; Aukema, Juliann ; Grant, Jacqualine ; Halpern, Benjamin ; Kareiva, Peter ; Nelson, Cara ; Ohleth, Kris ; Olden, Julian ; Schlaepfer, Martin ; Silliman, Brian ; Zaradic, P."	"Frontiers in Ecology and the Environment"	"10.1890/1540-9295(2006)4[473:CSAYRC]2.0.CO;2"
"NCEAS"	"2007"	"Environmental and plant community determinants of species loss following nitrogen enrichment"	"Clark, Christopher ; Cleland, Elsa ; Collins, Scott ; Fargione, Joseph ; Gough, Laura ; Gross, Katherine ; Pennings, Steven ; Suding, Katharine ; Grace, James"	"Ecology Letters"	NA
"NCEAS"	"2008"	"Suppression of rice methane emission by sulfate deposition in simulated acid rain"	"Gauci, Vincent ; Dise, Nancy ; Howell, Graham ; Jenkins, Meaghan"	"Journal of Geophysical Research"	"10.1029/2007JG000501"
"NCEAS"	"2008"	"Halving of the northern wetland CH4 source by a large Icelandic volcanic eruption"	"Gauci, Vincent ; Blake, Stephen ; Stevenson, David ; Highwood, Eleanor"	"Journal of Geophysical Research"	"10.1029/2007JG000499"
"NCEAS"	"2008"	"Spatial variability of methane emissions from rice fields and implications for experimental design"	"Khalil, M. Aslam ; Butenhoff, Christopher"	"Journal of Geophysical Research"	"10.1029/2007JG000517"
"NCEAS"	"2008"	"Production, oxidation, and emissions of methane from rice fields in China"	"Khalil, M. Aslam ; Shearer, M. ; Changlin, Duan ; Lixin, Ren"	"Journal of Geophysical Research"	"10.1029/2007JG000461"
"NCEAS"	"2008"	"Methane and nitrous oxide emissions from subtropical rice agriculture in China"	"Khalil, M. Aslam ; Shearer, M. ; Rasmussen, R. ; Xu, Li ; Liu, Jin-Luan"	"Journal of Geophysical Research"	"10.1029/2007JG000462"
"NCEAS"	"2008"	"Short-term response of methane fluxes and methanogen activity to water table and soil warming manipulations in an Alaskan peatland"	"Turetsky, Merritt ; Treat, C. ; Waldrop, Mark ; Waddington, J. ; Harden, Jennifer ; McGuire, A. David"	"Journal of Geophysical Research"	"10.1029/2007JG000496"
"NCEAS"	"2008"	"Methane production and bubble emissions from arctic lakes: Isotopic implications for source pathways and ages"	"Walter, Katey ; Chanton, J. ; Chapin, F. Stuart ; Schuur, Edward ; Zimov, Sergei"	"Journal of Geophysical Research"	"10.1029/2007JG000569"
"NCEAS"	"2008"	"Using model identification to analyze spatially explicit data with habitat, and temporal, variability"	"Drury, Kevin ; Candelaria, J. Fabian"	"Ecological Modelling"	"10.1016/j.ecolmodel.2008.02.009"
"NCEAS"	"2007"	"When does diversity fit null model predictions? Scale and range size mediate the mid-domain effect"	"Dunn, Robert ; McCain, Christy ; Sanders, Nathan"	"Global Ecology and Biogeography"	"10.1111/j.1466-8238.2006.00284."
"NCEAS"	"2007"	"Fecundity as a basis for risk assessment of nonindigenous freshwater molluscs"	"Keller, Reuben ; Drake, John ; Lodge, David"	"Conservation Biology"	"10.1111/j.1523-1739.2006.00563.x"
"NCEAS"	"2008"	"How many tree species are there in the Amazon and how many of them will go extinct?"	"Hubbell, Stephen ; He, Fangliang ; Condit, Richard ; Borda-de-Agua, Luis ; Kellner, James ; ter Steege, Hans"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.0801915105"
"NCEAS"	"2008"	"Effects of soil warming and drying on methane cycling in a northern peatland mesocosm study"	"White, Jeffrey ; Shannon, Robert ; Weltzin, Jake ; Pastor, John ; Bridgham, Scott"	"Journal of Geophysical Research"	"10.1029/2007JG000609"
"NCEAS"	"2008"	"Characterization and validation of methane products from the Atmospheric Infrared Sounder (AIRS)"	"Xiong , Xiaozhen ; Barnet, Christopher ; Maddy, Eric ; Sweeney, Colm ; Liu, Xingpin ; Zhou, Lihang ; Goldberg, Mitch"	"Journal of Geophysical Research"	"10.1029/2007JG000500"
"NCEAS"	"2008"	"Introduction to special section on synthesis of recent terrestrial methane emission studies"	"Zhuang, Qianlai ; Reeburgh, William"	"Journal of Geophysical Research"	"10.1029/2008JG000749"
"NCEAS"	"2006"	"Indirect effects of algae on coral: Algae-mediated, microbe-induced coral mortality"	"Smith, Jennifer ; Shaw, Morrigan ; Edwards, Rob ; Obura, David ; Pantos, Olga ; Sala, Enric ; Sandin, Stuart ; Smriga, Steven ; Hatay, Mark ; Rohwer, Forest"	"Ecology Letters"	"10.1111/j.1461-0248.2006.00937.x"
"NCEAS"	"2000"	"Landscape connectivity: A conservation application of graph theory"	"Bunn, Andrew ; Urban, Dean ; Keitt, Timothy"	"Journal of Environmental Management"	"10.1006/jema.2000.0373"
"NCEAS"	"2006"	"Long-term research impacts on seedling community structure and composition in a permanent forest plot"	"Goldsmith, Gregory ; Comita, Liza ; Morefield, Leslie ; Condit, Richard ; Hubbell, Stephen"	"Forest Ecology and Management"	"10.1016/j.foreco.2006.06.011"
"NCEAS"	"2001"	"Natural selection for grazer resistance to toxic cyanobacteria: evolution of phenotypic plasticity?"	"Hairston, N.G. ; Holtmeier, C.L. ; Lampert, W. ; Weider, L.J. ; Post, David ; Fischer, Janet ; Caceres, Carla ; Fox, J.A. ; Gaedke, Ursula"	"Evolution"	"10.1111/j.0014-3820.2001.tb00736.x"
"NCEAS"	"2007"	"Response of complex food webs to realistic extinction sequences"	"Srinivasan, U. Thara ; Dunne, Jennifer ; Harte, John ; Martinez, Neo"	"Ecology"	"10.1890/06-0971"
"NCEAS"	"2000"	"Scale invariance and universality: Organizing principles in complex systems"	"Stanley, H. ; Amaral, Luis ; Gopikrishnan, P. ; Ivanov, P.Ch. ; Keitt, Timothy ; Plerou, V."	"Physica A-Statistical Mechanics and Its Applications"	"10.1016/S0378-4371(00)00195-3"
"NCEAS"	"2008"	"Evolutionary history and the effect of biodiversity on plant productivity"	"Cadotte, Marc ; Cardinale, Bradley ; Oakley, Todd"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.0805962105"
"NCEAS"	"2009"	"Phylogenetic relatedness and plant invader success across two spatial scales"	"Cadotte, Marc ; Hamilton, Michael ; Murray, Brad"	"Diversity and Distributions"	"10.1111/j.1472-4642.2009.00560.x"
"NCEAS"	"2004"	"Population viability analysis based on combining Bayesian, integrated, and hierarchical analyses"	"Maunder, Mark"	"ACTA Oecologica-International Journal of Ecology"	"10.1016/j.actao.2003.11.008"
"NCEAS"	"2009"	"Associations of concern: Declining seagrasses and threatened dependent species"	"Hughes, A. (Anne) Randall ; Williams, Susan ; Duarte, Carlos ; Heck, Kenneth ; Waycott, Michelle"	"Frontiers in Ecology and the Environment"	"10.1890/080041"
"NCEAS"	"2008"	"Protecting climate with forests"	"Jackson, Robert ; Randerson, James ; Canadell, Josep ; Anderson, Ray ; Avissar, Roni ; Baldocchi, Dennis ; Bonan, Gordon ; Caldeira, Ken ; Diffenbaugh, Noah ; Field, Christopher ; Hungate, Bruce ; Jobbagy, Esteban ; Kueppers, Lara ; Nosetto, Marcelo ; Pataki, Diane"	"Environmental Research Letters"	NA
"NCEAS"	"2009"	"The influence of author gender, national language, and number of authors on citation frequency in ecology"	"Borsuk, Robyn ; Budden, Amber ; Leimu, Roosa ; Aarssen, Lonnie ; Lortie, Christopher"	"Open Ecology Journal"	NA
"NCEAS"	"2008"	"Systematic variation in reviewer practice according to country and gender in the field of ecology and evolution"	"Grod, Olyana ; Budden, Amber ; Tregenza, Tom ; Koricheva, Julia ; Leimu, Roosa ; Aarssen, Lonnie ; Lortie, Christopher"	"PLoS ONE"	"10.1371/journal.pone.0003202"
"NCEAS"	"2008"	"Global potential net primary production predicted from vegetation class, precipitation, and temperature"	"Del Grosso, Stephen ; Parton, William ; Stohlgren, Thomas ; Zheng, Daolan ; Bachelet, Dominique ; Prince, Stephen ; Hibbard, Kathy ; Olson, Richard"	"Ecology"	"10.1890/07-0850.1"
"NCEAS"	"2008"	"Diminishing sea ice - Response"	"Halpern, Benjamin ; Kappel, Carrie ; Micheli, Fiorenza ; Selkoe, Kimberly"	"Science"	NA
"NCEAS"	"2007"	"Incorporating positive interactions in aquatic restoration and conservation"	"Halpern, Benjamin ; Silliman, Brian ; Olden, Julian ; Bruno, John ; Bertness, Mark"	"Frontiers in Ecology and the Environment"	"10.1890/1540-9295(2007)5[153:IPIIAR]2.0.CO;2"
"NCEAS"	"2007"	"Parental investment and fecundity, but not brain size, are associated with establishment success in introduced fishes"	"Drake, John"	"Functional Ecology"	"10.1111/j.1365-2435.2007.01318.x"
"NCEAS"	"2006"	"Rejoinder: Uncertainty and decision making"	"Halpern, Benjamin ; Regan, Helen ; Possingham, Hugh ; McCarthy, Michael"	"Ecology Letters"	"10.1111/j.1461-0248.2005.00862.x"
"NCEAS"	"2004"	"The occurrence of Acanthurus monroviae (Perciformes : Acanthuridae) in the south-western Atlantic, with comments on other eastern Atlantic reef fishes occurring in Brazil"	"Luiz-Junior, O. ; Floeter, Sergio ; Gasparini, J. ; Ferreira, C. ; Wirtz, Peter"	"Journal of Fish Biology"	"10.1111/j.0022-1112.2004.00519.x"
"NCEAS"	"2006"	"Top-down vs. bottom-up effects in kelp forests - Response"	"Halpern, Benjamin ; Cottenie, Karl ; Broitman, Bernardo"	"Science"	NA
"NCEAS"	"2008"	"Network structure, predator-prey modules, and stability in large food webs"	"Allesina, Stefano ; Pascual, Mercedes"	"Theoretical Ecology"	"10.1007/s12080-007-0007-8"
"NCEAS"	"2002"	"Linking dispersal and marriage in humans - Life history data from Oakham, Massachusetts, USA (1750-1850)"	"Towner, Mary"	"Evolution and Human Behavior"	NA
"NCEAS"	"2005"	"Reassessing US coral reefs - Response"	"Jackson, Jeremy ; Ogden, John ; Pandolfi, John ; Bradbury, Roger ; Guzman, Hector ; Hughes, Terence ; Kappel, Carrie ; Micheli, Fiorenza ; Possingham, Hugh ; Sala, Enric"	"Science"	NA
"NCEAS"	"2007"	"The need to correct for the Suess effect in the application of delta C-13 in sediment of autotrophic Lake Tanganyika, as a productivity proxy in the Anthropocene"	"Verburg, Piet"	"Journal of Paleolimnology"	"10.1007/s10933-006-9056-z"
"NCEAS"	"2007"	"Species co-existence and character divergence across carnivores"	"Davies, T. Jonathan ; Meiri, Shai ; Barraclough, Timothy ; Gittleman, John"	"Ecology Letters"	"10.1111/j.1461-0248.2006.01005.x"
"NCEAS"	"2009"	"Resource allocation varies with parental sex and brood size in the asynchronously hatching green-rumped parrotlet (Forpus passerinus)"	"Budden, Amber ; Beissinger, Steve"	"Behavioral Ecology and Sociobiology"	"10.1007/s00265-008-0698-x"
"NCEAS"	"2009"	"Signals of quality and age: The information content of multiple plumage ornaments in male western bluebirds Sialia mexicana"	"Budden, Amber ; Dickinson, Janis"	"Journal of Avian Biology"	"10.1111/j.1600-048X.2008.04344.x"
"NCEAS"	"2008"	"The quest for an ecological postdoc"	"Hopfensperger, Kristine ; Soykan, Candan ; Lookingbill, Todd ; Budden, Amber"	"Frontiers in Ecology and the Environment"	"10.1890/1540-9295(2008)6[49:TQFAEP]2.0.CO;2"
"NCEAS"	"2008"	"Effects of feeding frequency on nestling begging and digestion"	"Budden, Amber ; Wright, Jonathan"	"Ibis"	"10.1111/j.1474-919X.2007.00769.x"
"NCEAS"	"2008"	"Fighting algae in Kaneohe Bay - Response"	"Smith, Jennifer ; Conklin, Eric ; Smith, Celia ; Hunter, Cynthia"	"Science"	NA
"NCEAS"	"2008"	"Does it pay to have a 'bigwig' as a co-author?"	"Leimu, Roosa ; Lortie, Christopher ; Aarssen, Lonnie ; Budden, Amber ; Koricheva, Julia ; Tregenza, Tom"	"Frontiers in Ecology and the Environment"	NA
"NCEAS"	"2008"	"How big are bigwigs?: A reply to Havens"	"Leimu, Roosa ; Lortie, Christopher ; Tregenza, Tom ; Koricheva, Julia ; Budden, Amber ; Aarssen, Lonnie"	"Frontiers in Ecology and the Environment"	NA
"NCEAS"	"1999"	"Trophic cascades revealed in diverse ecosystems"	"Pace, Michael ; Cole, Jonathan ; Carpenter, Stephen ; Kitchell, James"	"Trends in Ecology and Evolution"	"10.1016/S0169-5347(99)01723-1"
"NCEAS"	"2001"	"The von Bertalanffy growth function, bioenergetics, and the consumption rates of fish"	"Essington, Timothy ; Kitchell, James ; Walters, Carl"	"Canadian Journal of Fisheries and Aquatic Sciences"	"10.1139/f01-151"
"NCEAS"	"2005"	"Interactions of productivity, predation risk, and fishing effort in the efficacy of marine protected areas for the central Pacific"	"Martell, Steve ; Essington, Timothy ; Lessard, Bob ; Kitchell, James ; Walters, Carl ; Boggs, Christofer"	"Canadian Journal of Fisheries and Aquatic Sciences"	"10.1139/f05-114"
"NCEAS"	"2006"	"Billfishes in an ecosystem context"	"Kitchell, James ; Martell, Steve ; Walters, Carl ; Jensen, Olaf ; Kaplan, Isaac ; Watters, Jeffery ; Essington, Timothy ; Boggs, Christofer"	"Bulletin of Marine Science"	NA
"NCEAS"	"2009"	"Spatial species-richness gradients across scales: A meta-analysis"	"Field, Richard ; Hawkins, Bradford ; Cornell, Howard ; Currie, David ; Diniz-Filho, Alexandre ; Guegan, Jean-Francois ; Kaufman, Dawn ; Kerr, Jeremy ; Mittelbach, Gary ; Oberdorff, Thierry ; O'Brien, Eileen ; Turner, John"	"Journal of Biogeography"	"10.1111/j.1365-2699.2008.01963.x"
